Ddx52	NCU00919
Chmp1b	NCU01854
Chmp1a	NCU01854
Cdk7	NCU03659
Cdk7	NCU03659
Coq9	NCU02403
Coq9	NCU02403
Coq9	NCU02403
Ergic3	NCU08607
Ergic3	NCU08607
Ergic3	NCU08607
Ergic3	NCU08607
Mogs	NCU03657
Comtd1	NCU09674
Comtd1	NCU09674
Pcbd1	NCU06401
Pcbd1	NCU06401
Pcbd2	NCU06401
Pcbd2	NCU06401
Arpc2	NCU03050
Arpc2	NCU03050
Arpc2	NCU03050
Mrpl11	NCU04336
Upf3a	NCU03435
Upf3b	NCU03435
Upf3b	NCU03435
Npc1l1	NCU04090
Npc1	NCU04090
Adat2	NCU01888
Sbf2	NCU03364
Sbf2	NCU03364
Sbf2	NCU03364
Sbf1	NCU03364
Sbf1	NCU03364
Sbf2	NCU03364
Sbf2	NCU03364
Sbf2	NCU03364
Gfer	NCU02396
Gfer	NCU02396
Gfer	NCU02396
Gfer	NCU02396
Gfer	NCU02396
Trappc1	NCU06176
Trappc1	NCU06176
Trappc1	NCU06176
Trappc1	NCU06176
Rwdd1	NCU09381
Neil2	NCU05984
Neil2	NCU05984
Neil2	NCU05984
Neil2	NCU05984
Eif2b1	NCU04344
Eif2b1	NCU04344
Eif2b1	NCU04344
Taf7	NCU03095
Taf7l2	NCU03095
Taf7l	NCU03095
Taf7l	NCU03095
Rbm25	NCU06959
Rbm25	NCU06959
Rbm25	NCU06959
Nuf2	NCU06568
Nuf2	NCU06568
Nuf2	NCU06568
Nuf2	NCU06568
Ube2h	NCU10046
Ube2h	NCU10046
Seh1l	NCU04376
Slu7	NCU01950
Slu7	NCU01950
Slu7	NCU01950
Slu7	NCU01950
Eef1akmt2	NCU00487
Eef1akmt2	NCU00487
Eef1akmt2	NCU00487
Eef1akmt2	NCU00487
Polrmt	NCU06308
Polrmt	NCU06308
Polrmt	NCU06308
Polrmt	NCU06308
Mrpl12	NCU06469
Uggt2	NCU02349
Uggt2	NCU02349
Uggt2	NCU02349
Uggt2	NCU02349
Uggt1	NCU02349
Uggt1	NCU02349
Aamp	NCU02477
Aamp	NCU02477
Aamp	NCU02477
Aamp	NCU02477
Slc25a45	NCU02269
Slc25a45	NCU02269
Slc25a45	NCU02269
Slc25a45	NCU02269
Slc25a45	NCU02269
Prpf8	NCU07832
Prpf8	NCU07832
Prpf8	NCU07832
Psma6	NCU10061
Psma6	NCU10061
mt-Nd2	NCU16001
Naa35	NCU03557
Naa35	NCU03557
Naa35	NCU03557
Naa35	NCU03557
Naa35	NCU03557
Naa35	NCU03557
Naa35	NCU03557
Mto1	NCU00136
Copg1	NCU01992
Copg2	NCU01992
Copg2	NCU01992
Rps25	NCU09476
Rps25	NCU09476
Rps25	NCU09476
Ccdc90b	NCU02504
Ccdc90b	NCU02504
Mcur1	NCU02504
Ube2m	NCU03610
Ube2m	NCU03610
Ube2m	NCU03610
Ube2m	NCU03610
Bub1	NCU10043
Trappc2l	NCU12111
Ufd1	NCU06856
Ufd1	NCU06856
Spcs1	NCU11313
Spcs1	NCU11313
Spcs1	NCU11313
Spcs1	NCU11313
Spcs1	NCU11313
Slc25a11	NCU10732
Slc25a11	NCU10732
Slc25a11	NCU10732
Rmnd5b	NCU00898
Rmnd5b	NCU00898
Rmnd5a	NCU00898
Rmnd5a	NCU00898
Snrpg	NCU09880
Rpa2	NCU07717
Rpa2	NCU07717
Rpl39	NCU08990
Rpl39l	NCU08990
Rpl39l	NCU08990
Eef1aknmt	NCU02917
Eef1aknmt	NCU02917
Utp23	NCU02748
Utp23	NCU02748
Utp23	NCU02748
Atic	NCU02629
Rce1	NCU11314
Rce1	NCU11314
Rce1	NCU11314
Rce1	NCU11314
Rce1	NCU11314
Rce1	NCU11314
Aimp1	NCU06307
Aimp1	NCU06307
Aimp1	NCU06307
Aimp1	NCU06307
Aimp1	NCU06307
Cwc25	NCU00592
Cwc25	NCU00592
Cwc25	NCU00592
Alg8	NCU00163
Gm14214	NCU04779
Rpl7a	NCU04779
Nbn	NCU06049
Nbn	NCU06049
Ptrh2	NCU01501
Ptrh2	NCU01501
Ndufa12	NCU01142
Ndufa12	NCU01142
Ndufa12	NCU01142
Dph6	NCU02670
Dph6	NCU02670
Dph6	NCU02670
Wars	NCU06722
Wars	NCU06722
Wars	NCU06722
Clp1	NCU06314
Clp1	NCU06314
Pus7	NCU06428
Pus7	NCU06428
Pus7	NCU06428
Pus7	NCU06428
Dusp6	NCU03426
Dusp7	NCU03426
Dusp7	NCU03426
Slc35f5	NCU03710
Slc35f5	NCU03710
Slc35f5	NCU03710
Tmed2	NCU03800
Tmed2	NCU08339
Tmed2	NCU03800
Tmed2	NCU08339
Tmed2	NCU03800
Tmed2	NCU08339
Immp2l	NCU16791
Immp2l	NCU16791
Immp2l	NCU16791
Dnajc2	NCU03009
Dnajc2	NCU03009
Dnajc2	NCU03009
Dnajc2	NCU03009
Kars	NCU04020
Kars	NCU04020
Kars	NCU04020
Nek4	NCU03187
Nek6	NCU03187
Nek2	NCU03187
Nek2	NCU03187
Drap1	NCU06405
Drap1	NCU06405
Drap1	NCU06405
Drap1	NCU06405
Drap1	NCU06405
Eed	NCU05300
Cdc73	NCU16790
Eif3c	NCU07831
Cdc45	NCU04378
Cdc45	NCU04378
Cdc45	NCU04378
Sdhb	NCU00959
Psmb10	NCU08605
Psmb7	NCU08605
Ndufaf7	NCU00183
Ndufaf7	NCU00183
Ndufaf7	NCU00183
Sec24d	NCU06868
Sec24c	NCU06868
Sec24c	NCU06868
Smc2	NCU07679
Smc2	NCU07679
Pgrmc1	NCU07286
Pgrmc2	NCU07286
Myg1	NCU03859
Myg1	NCU03859
Myg1	NCU03859
Psma8	NCU06440
Psma8	NCU06440
Psma7	NCU06440
Psma7	NCU06440
Pa2g4	NCU00422
Pa2g4	NCU00422
Fis1	NCU05313
Fis1	NCU05313
Fis1	NCU05313
Gps1	NCU00157
Gps1	NCU00157
Gps1	NCU00157
Gps1	NCU00157
Eprs	NCU04449
Eprs	NCU08894
Kif5c	NCU06832
Kif5c	NCU09730
Kif5a	NCU06832
Kif5a	NCU09730
Kif5a	NCU06832
Kif5a	NCU09730
Kif5b	NCU06832
Kif5b	NCU09730
Kif5b	NCU06832
Kif5b	NCU09730
Ndufv2	NCU01169
Ndufv2	NCU01169
Ndufv2	NCU01169
Crls1	NCU00135
Crls1	NCU00135
Crls1	NCU00135
Faf2	NCU01928
Faf2	NCU01928
Faf2	NCU01928
Faf2	NCU01928
Faf2	NCU01928
Faf2	NCU01928
Ythdc1	NCU09365
Ythdc1	NCU09365
Ythdc1	NCU09365
Ythdc1	NCU09365
Apeh	NCU03290
Apeh	NCU03290
Apeh	NCU03290
Fdps	NCU01175
Fdps	NCU01175
Fdps	NCU01175
Pigw	NCU00913
Pigw	NCU00913
Vps25	NCU03898
Vps25	NCU03898
Vps25	NCU03898
Vps25	NCU03898
Vps25	NCU03898
Vps25	NCU03898
Rpn2	NCU11248
Rpn2	NCU11248
Usp39	NCU09547
Usp39	NCU09547
Snf8	NCU07843
Snf8	NCU07843
Atad1	NCU05459
Atad1	NCU07988
Ldhd	NCU08126
Ldhd	NCU02179
Ldhd	NCU00904
Chmp6	NCU10430
Chmp6	NCU10430
Chmp6	NCU10430
Chmp6	NCU10430
Cd2bp2	NCU06855
Wdr33	NCU00037
Wdr33	NCU00037
Wdr33	NCU00037
Wdr33	NCU00037
Cops3	NCU01408
Cog1	NCU00280
Cog1	NCU00280
Cog1	NCU00280
Cog1	NCU00280
Cog1	NCU00280
Atg5	NCU04662
Pgm3	NCU07458
Pgm3	NCU07458
Eif2b3	NCU03548
Eif2b3	NCU03548
Eif2b3	NCU03548
Ccnh	NCU01067
Ccnh	NCU01067
Ccnh	NCU01067
Ccnh	NCU01067
Ccnh	NCU01067
Atg7	NCU06672
Atg7	NCU06672
Atg7	NCU06672
Atg7	NCU06672
Atg7	NCU06672
Atg7	NCU06672
Usb1	NCU02073
Usb1	NCU02073
Usb1	NCU02073
Hemk1	NCU03816
Hemk1	NCU03816
Man2c1	NCU07404
Man2c1	NCU07404
Man2c1	NCU07404
Man2c1	NCU07404
Man2c1	NCU07404
Man2c1	NCU07404
March5	NCU08686
March5	NCU08686
March5	NCU08686
March5	NCU08686
March5	NCU08686
March5	NCU08686
Coq7	NCU03957
Coq7	NCU03957
Coq7	NCU03957
Isoc1	NCU00166
Isoc2b	NCU00166
Isoc2b	NCU00166
Isoc2a	NCU00166
Strip2	NCU03727
Strip2	NCU03727
Strip2	NCU03727
Strip1	NCU03727
Dpy30	NCU03037
Dpy30	NCU03037
Dpy30	NCU03037
Dpy30	NCU03037
Dpy30	NCU03037
Dpy30	NCU03037
Dbnl	NCU10073
Dbnl	NCU10073
Dbnl	NCU10073
Pif1	NCU07519
Pif1	NCU00428
Pif1	NCU00428
Pif1	NCU00428
Pif1	NCU00428
Spg20	NCU06989
Spg20	NCU06989
Spg20	NCU06989
Spg20	NCU06989
Spg20	NCU06989
Spg20	NCU06989
Hus1b	NCU03820
Hus1	NCU03820
Hus1	NCU03820
Selenoi	NCU01993
Selenoi	NCU01993
Selenoi	NCU01993
Adat1	NCU03149
Adat1	NCU03149
Adat1	NCU03149
Dhfr	NCU16651
Pgs1	NCU01141
Pgs1	NCU01141
Pgs1	NCU01141
Inpp5f	NCU01330
Lman2l	NCU06242
Lman2l	NCU06242
Lman2l	NCU06242
Lman2l	NCU06242
Lman2	NCU06242
Jazf1	NCU02621
Ephx1	NCU08783
Ephx1	NCU08783
Ephx1	NCU08783
Ephx1	NCU08783
Dop1a	NCU09219
Dop1a	NCU09219
Dop1a	NCU09219
Dop1a	NCU09219
Dop1b	NCU09219
Dao	NCU06558
Dao	NCU03131
Dao	NCU06558
Dao	NCU03131
Dao	NCU06558
Dao	NCU03131
Dao	NCU06558
Dao	NCU03131
Dctn4	NCU00257
Dctn4	NCU00257
Dctn4	NCU00257
Lipt1	NCU05421
Lipt1	NCU05421
Lipt1	NCU05421
Lipt1	NCU05421
M6pr	NCU08761
M6pr	NCU08761
Snx8	NCU05715
Snx8	NCU05715
Snx8	NCU05715
Snx8	NCU05715
Snx8	NCU05715
Snx8	NCU05715
Pemt	NCU04699
Pemt	NCU04699
Pemt	NCU04699
Pemt	NCU04699
Pemt	NCU04699
Sort1	NCU02669
Sort1	NCU02669
Nat3	NCU09784
Nat1	NCU09784
Nat1	NCU09784
Nat2	NCU09784
Nat2	NCU09784
Swi5	NCU16971
Swi5	NCU16971
Swi5	NCU16971
Swi5	NCU16971
Swi5	NCU16971
Swi5	NCU16971
Lsm2	NCU07382
Lsm2	NCU07382
Lsm2	NCU07382
Ubxn1	NCU08955
Ubxn1	NCU08955
Usp13	NCU08955
Asah2	NCU04721
Asah2	NCU10359
Msmo1	NCU06402
Msmo1	NCU06402
Ddx11	NCU11409
Ddx11	NCU11409
Gtpbp4	NCU05289
Adck2	NCU05600
Adck2	NCU05600
Adck2	NCU05600
Adck2	NCU05600
Gm42420	NCU05600
Ppcs	NCU09090
Ppcs	NCU09090
Actr3b	NCU01756
Actr3b	NCU01756
Actr3	NCU01756
Prpf4b	NCU10853
Prpf4b	NCU10853
Prpf4b	NCU10853
Hdhd3	NCU09683
Miox	NCU08856
Miox	NCU08856
Nup155	NCU04463
Nup155	NCU04463
Gosr1	NCU02706
Alg1	NCU07261
Alg1	NCU07261
Alg9	NCU04454
Tfip11	NCU06950
Tfip11	NCU06950
Rbks	NCU04339
Dpm1	NCU07965
Dpm1	NCU07965
Gm20716	NCU07965
Dpm1	NCU07965
Rps27a	NCU04553
Rps27a	NCU04553
Rtn4ip1	NCU08768
Rtn4ip1	NCU04940
Rtn4ip1	NCU08768
Rtn4ip1	NCU04940
Pdcd5	NCU02156
Pdcd5	NCU02156
Pdhb	NCU03004
Rbm17	NCU08942
Rbm17	NCU08942
Cope	NCU01002
Cope	NCU01002
Cope	NCU01002
Cope	NCU01002
Iws1	NCU09203
Clpx	NCU05427
Clpx	NCU05427
Clpx	NCU05427
Stt3b	NCU10497
Cmbl	NCU01420
Cmbl	NCU01420
Cmbl	NCU01420
Cmbl	NCU01420
Rbm8a	NCU03226
Rbm8a	NCU03226
Rbm8a2	NCU03226
Rbm8a	NCU03226
Rbm8a	NCU03226
Cox5b	NCU05689
Gm11273	NCU05689
Cox5b	NCU05689
Cox5b	NCU05689
Ccnb1ip1	NCU08039
Pank4	NCU03154
Pank4	NCU03154
Pank4	NCU03154
Pomp	NCU05227
Pomp	NCU05227
Pomp	NCU05227
Asf1a	NCU09436
Asf1a	NCU09436
Asf1a	NCU09436
Asf1b	NCU09436
Gaa	NCU04885
Gaa	NCU04885
Gaa	NCU09281
Gaa	NCU04674
Gaa	NCU02583
Gaa	NCU09281
Gaa	NCU04674
Gaa	NCU02583
Ero1l	NCU02074
Ero1l	NCU02074
Ero1lb	NCU02074
Ero1lb	NCU02074
Ero1lb	NCU02074
Srd5a3	NCU16525
Srd5a3	NCU00387
Srd5a3	NCU00387
Srd5a3	NCU00387
Dnajc21	NCU02432
Hmgcr	NCU00712
Hmgcr	NCU00712
Hmgcr	NCU00712
Vps45	NCU06192
Mrpl13	NCU07852
Mrpl13	NCU07852
Mrpl13	NCU07852
Cdc16	NCU01377
Aldh5a1	NCU00936
Pex2	NCU02070
Pex2	NCU02070
Pex2	NCU02070
Pex2	NCU02070
Pex2	NCU02070
Pex2	NCU02070
Wdr1	NCU03944
Wdr1	NCU03944
Slc30a5	NCU07262
Slc30a5	NCU07262
Slc30a7	NCU07262
Mri1	NCU02226
Mri1	NCU02226
Mri1	NCU02226
Exosc5	NCU03268
Exosc5	NCU03268
Exosc5	NCU03268
Exosc5	NCU03268
mt-Nd4	NCU16020
Dph3	NCU09465
Dph3	NCU09465
Dph3	NCU09465
Dph3	NCU09465
Ppat	NCU04216
Phip	NCU02604
Wdr75	NCU02604
Wdr75	NCU02604
Wdr75	NCU02604
Timm44	NCU03229
Lias	NCU00565
Lias	NCU00565
N4bp2	NCU00303
N4bp2	NCU00303
N4bp2	NCU00303
Adi1	NCU00147
Dcakd	NCU00369
Dcakd	NCU00369
Sec13	NCU04063
Tbc1d22b	NCU04241
Tbc1d22a	NCU04241
Gltp	NCU07947
Gltp	NCU07947
Gltp	NCU07947
Gbe1	NCU05429
Gbe1	NCU05429
Gbe1	NCU05429
Gbe1	NCU05429
Pcf11	NCU01696
Pcf11	NCU01696
Pcf11	NCU01696
Pcf11	NCU01696
Naa30	NCU02417
Naa30	NCU02417
Naa30	NCU02417
Macrod2	NCU07925
Macrod2	NCU07925
Macrod2	NCU07925
Macrod2	NCU07925
Macrod1	NCU07925
Mocs2	NCU03170
Mocs2	NCU03170
Mocs2	NCU03170
Mocs2	NCU03170
Mocs2	NCU03170
Nmt2	NCU17177
Nmt2	NCU17177
Nmt2	NCU17177
Nmt1	NCU17177
Dmap1	NCU04002
Snrpd2	NCU03778
Trappc13	NCU01664
Trappc13	NCU01664
Trappc13	NCU01664
Trappc13	NCU01664
Sc5d	NCU04983
Sc5d	NCU06207
Sc5d	NCU04983
Sc5d	NCU06207
Sc5d	NCU04983
Sc5d	NCU06207
Xpo1	NCU01820
Xpo1	NCU01820
Xpo1	NCU01820
Xpo1	NCU01820
Pex19	NCU04301
Pex19	NCU04301
Chml	NCU03191
Chml	NCU03191
Chml	NCU03191
Chm	NCU03191
Chm	NCU03191
Gch1	NCU07774
Rngtt	NCU08995
Rngtt	NCU06260
Rngtt	NCU08995
Rngtt	NCU06260
Tbcb	NCU01713
Sun3	NCU04440
Sun3	NCU04440
Usp7	NCU03797
Usp7	NCU03797
Usp7	NCU03797
Crnkl1	NCU02717
N6amt1	NCU00504
N6amt1	NCU00504
N6amt1	NCU00504
N6amt1	NCU00504
Abce1	NCU03061
Plaa	NCU00880
Plaa	NCU00880
Bnip1	NCU00953
Bnip1	NCU00953
Bnip1	NCU00953
Bnip1	NCU00953
Wdr18	NCU00560
D230025D16Rik	NCU00928
D230025D16Rik	NCU00928
D230025D16Rik	NCU00928
L2hgdh	NCU08048
L2hgdh	NCU08048
Bet1	NCU01741
Dph2	NCU06168
Dph2	NCU06168
Fn3k	NCU09611
Fn3krp	NCU09611
Otud6a	NCU01397
Otud6b	NCU01397
Otud6b	NCU01397
Utp14b	NCU07058
Utp14b	NCU07058
Utp14a	NCU07058
Wdr5	NCU03244
Glrx3	NCU09803
Glrx3	NCU09803
Glrx3	NCU09803
Glrx3	NCU09803
Pwp1	NCU02729
Pwp1	NCU02729
Pwp1	NCU02729
Gpn1	NCU04507
Osgep	NCU03836
Osgep	NCU03836
Osgep	NCU03836
Osgep	NCU03836
Osgep	NCU03836
Afg1l	NCU04008
Afg1l	NCU04481
Afg1l	NCU04008
Afg1l	NCU04481
Afg1l	NCU04008
Afg1l	NCU04481
Ctu2	NCU16624
Ctu2	NCU16624
Ctu2	NCU16624
Ctu2	NCU16624
Slc25a1	NCU08561
Slc25a1	NCU05075
Slc25a1	NCU08561
Slc25a1	NCU05075
Smc6	NCU02402
Smc6	NCU02402
Atp5b	NCU05430
Pes1	NCU00925
Pes1	NCU00925
Pigb	NCU00193
Pigb	NCU00193
Pigb	NCU00193
Pigb	NCU00193
Trappc8	NCU05213
Trappc8	NCU05213
Trappc8	NCU05213
Xpc	NCU12087
Xpc	NCU12087
Xpc	NCU12087
Mettl1	NCU03936
Mettl1	NCU03936
Rps8	NCU08500
Fen1	NCU03564
Fen1	NCU10776
Fen1	NCU03564
Fen1	NCU10776
Fen1	NCU03564
Fen1	NCU10776
Fen1	NCU03564
Fen1	NCU10776
Rpap2	NCU07013
Sars	NCU01443
Sars	NCU01443
Sars	NCU01443
Sars	NCU01443
Ctns	NCU01250
Ctns	NCU01250
Prim1	NCU02232
Prim1	NCU02232
Cops4	NCU07361
Cops4	NCU07361
Cops4	NCU07361
Cops4	NCU07361
Atp5d	NCU00385
Atp5d	NCU00385
Atp5d	NCU00385
Nemf	NCU09191
Nemf	NCU09191
Nemf	NCU09191
Klhdc4	NCU09227
Klhdc4	NCU09227
Elp3	NCU01229
Elp3	NCU01229
Elp3	NCU01229
Dtymk	NCU07773
Dtymk	NCU07773
Dtymk	NCU07773
Tnpo3	NCU06355
Tnpo3	NCU06355
Tnpo3	NCU06355
Ndufs4	NCU05221
Ndufs4	NCU05221
Mrps7	NCU04806
mt-Nd5	NCU16021
mt-Nd5	NCU16026
mt-Nd5	NCU16009
mt-Nd5	NCU16010
mt-Nd5	NCU16011
mt-Nd5	NCU16012
Ndufs2	NCU02534
Ndufs2	NCU02534
Ndufs2	NCU02534
Aspg	NCU03768
Aspg	NCU03768
Aspg	NCU03768
Drosha	NCU01762
Drosha	NCU01762
Bbox1	NCU12046
Bbox1	NCU12046
Gclc	NCU01157
Smpd1	NCU06697
Ctdp1	NCU09300
Ctdp1	NCU09300
Slc33a1	NCU09101
Slc33a1	NCU09101
Slc33a1	NCU09101
Stx12	NCU06777
Rad1	NCU16423
Rad1	NCU16423
Rad1	NCU16423
Rad1	NCU16423
Rad1	NCU16423
Pi4k2b	NCU04355
Pi4k2b	NCU04355
Pi4k2a	NCU04355
Pi4k2b	NCU04355
Cox5a	NCU06695
Gys1	NCU06687
Gys1	NCU06687
Gys2	NCU06687
Birc5	NCU06621
Birc5	NCU06621
Ppp1r7	NCU08385
Atp5h	NCU00636
Atp5h	NCU00636
Atp5h	NCU00636
Atp5h	NCU00636
Atp5h	NCU00636
Znfx1	NCU09211
Znfx1	NCU09357
Znfx1	NCU05861
Znfx1	NCU09211
Znfx1	NCU09357
Znfx1	NCU05861
Znfx1	NCU09211
Znfx1	NCU09357
Znfx1	NCU05861
Znfx1	NCU09211
Znfx1	NCU09357
Znfx1	NCU05861
Sil1	NCU00968
Prkce	NCU06544
Prkce	NCU06544
Prkch	NCU06544
Bola2	NCU06107
Bola2	NCU06107
Dctn2	NCU16400
Dyrk4	NCU06638
Chat	NCU08002
Timm23	NCU00371
Timm23	NCU00371
Timm23	NCU00371
Timm23	NCU00371
Slc28a1	NCU08148
Slc28a1	NCU08148
Slc28a2	NCU08148
Slc28a2	NCU08148
Slc28a2	NCU08148
Gm14085	NCU08148
Ankrd29	NCU09613
Ankrd29	NCU09613
Ankrd39	NCU09613
Ankrd39	NCU09613
Ankrd39	NCU09613
Trmt9b	NCU01705
Trmt9b	NCU01705
Trmt9b	NCU01705
Trmt9b	NCU01705
Ogfod1	NCU00520
Ogfod1	NCU00520
Ogfod1	NCU00520
Usp28	NCU02281
Usp28	NCU02281
Usp28	NCU02281
Saraf	NCU07545
Dbf4	NCU05972
Dbf4	NCU05972
Dbf4	NCU05972
Dbf4	NCU05972
Slc25a38	NCU02973
Slc25a38	NCU02973
Gdpd3	NCU10237
Gdpd1	NCU10237
Eif4e3	NCU03717
Gm20696	NCU03717
Ankrd46	NCU05833
Ankrd46	NCU05833
Entpd7	NCU08027
Entpd4	NCU08027
Entpd4	NCU08027
Entpd4b	NCU08027
Gm6871	NCU05973
Sirt5	NCU05973
Sirt5	NCU05973
Sirt5	NCU05973
Sirt5	NCU05973
Sirt5	NCU05973
Sirt5	NCU05973
Sirt5	NCU05973
Them5	NCU00584
Them5	NCU09895
Them5	NCU00584
Them5	NCU09895
Them4	NCU09853
Atxn7	NCU07579
Atxn7l1	NCU07579
Atxn7l1	NCU07579
Atxn7l1	NCU07579
Atxn7l1	NCU07579
Atxn7l1	NCU07579
Dimt1	NCU08968
Wdr4	NCU07409
Prpf19	NCU11357
Prpf19	NCU11357
Ndufa13	NCU09299
Psmd1	NCU09450
Slc25a37	NCU02423
Slc25a28	NCU02423
Ifi30	NCU06997
Ifi30	NCU06997
Rbm22	NCU03007
Pcna	NCU09239
Pfdn4	NCU03401
Pfdn4	NCU03401
Pfdn4	NCU03401
Pfdn4	NCU03401
Pfdn4	NCU03401
Pfdn4	NCU03401
Nfx1	NCU03273
Nfx1	NCU03273
Nfx1	NCU03273
Eif3h	NCU07929
BC017158	NCU11380
BC017158	NCU11380
Hspe1	NCU04334
Hspe1-rs1	NCU04334
Wdr43	NCU08421
Taf12	NCU02223
Taf12	NCU02223
Bckdha	NCU09864
Trmt112	NCU01201
Trmt112	NCU01201
Trmt112	NCU01201
Cops5	NCU00467
Cops5	NCU00467
Cops5	NCU00467
Srm	NCU06727
BC005561	NCU07002
Thoc2	NCU07002
Ccdc130	NCU05961
Ccdc130	NCU05961
Ccdc130	NCU05961
Vti1a	NCU05959
Vti1a	NCU05959
Vti1a	NCU05959
Sbds	NCU00476
Sbds	NCU00476
Sbds	NCU00476
Psma1	NCU06712
Psma1	NCU06712
Exoc1	NCU09869
Exoc1	NCU09869
Exoc1	NCU09869
Exoc1	NCU09869
Prdx6	NCU06031
Prdx6	NCU06031
Prdx6b	NCU06031
Gatb	NCU09025
Gatb	NCU09025
Gatb	NCU09025
Pex3	NCU06175
Pex3	NCU06175
Pex3	NCU06175
Pex3	NCU06175
Ap3d1	NCU04652
Ulk3	NCU00188
Atp5e	NCU03558
Usp14	NCU01919
Usp14	NCU01919
Stx18	NCU07939
Stx18	NCU07939
Stx18	NCU07939
Stx18	NCU07939
Stx18	NCU07939
Stx18	NCU07939
Tgds	NCU00403
Tgds	NCU00403
Tgds	NCU00403
Atg12	NCU10049
Exosc10	NCU02256
Exosc10	NCU02256
Exosc10	NCU02256
Exosc10	NCU02256
Bckdhb	NCU03913
Bckdhb	NCU03913
Bckdhb	NCU03913
Nsrp1	NCU06243
Mrpl58	NCU02285
Mrpl58	NCU02285
Mrpl58	NCU02285
Mrpl58	NCU02285
Aar2	NCU07844
Aar2	NCU07844
Srp72	NCU01455
Srp72	NCU01455
Exoc3	NCU03341
Exoc3	NCU03341
Exoc3	NCU03341
Farsb	NCU08888
Farsb	NCU08888
Farsb	NCU08888
Farsb	NCU08888
Alg2	NCU03503
Oat	NCU00194
Oat	NCU05410
Lsm7	NCU01930
Lsm7	NCU01930
Slc35g1	NCU03471
Polr2c	NCU01515
Polr2c	NCU01515
Polr2c	NCU01515
Polr2c	NCU01515
Scfd1	NCU04252
Scfd1	NCU04252
Prss16	NCU00831
Prss16	NCU09992
Yipf6	NCU06367
Yipf6	NCU06367
Yipf6	NCU06367
Yipf6	NCU06367
Ndufa9	NCU02373
Ndufa9	NCU02373
Mettl16	NCU11362
Mettl16	NCU11362
Mettl16	NCU11362
Alkbh2	NCU05807
Nsun2	NCU05301
Nsun2	NCU05301
Nsun2	NCU05301
Memo1	NCU02459
Memo1	NCU02459
Memo1	NCU02459
Memo1	NCU02459
Vamp7	NCU06370
Wars2	NCU16657
Wars2	NCU16657
Wars2	NCU16657
Wars2	NCU16657
Pex10	NCU03277
Cops2	NCU00593
Cops2	NCU00593
Cops2	NCU00593
Pptc7	NCU00958
Pptc7	NCU00958
Slx1b	NCU01236
Slx1b	NCU01236
Arpc1a	NCU02781
Arpc1a	NCU02781
Arpc1a	NCU02781
Carnmt1	NCU03692
Uvrag	NCU02846
Uvrag	NCU02846
Uvrag	NCU02846
Rrp12	NCU01675
Pigc	NCU02137
Pigc	NCU02137
Pigc	NCU02137
Pigc	NCU02137
Pigc	NCU02137
Rpl24	NCU03150
Ier3ip1	NCU16399
Hdhd2	NCU16399
Mvd	NCU11381
Slc25a17	NCU03556
Slc25a17	NCU03556
Urod	NCU02771
Ide	NCU00481
Ide	NCU00481
Cox10	NCU06141
Mtrf1l	NCU06721
Alg3	NCU06552
Alg3	NCU06552
Alg3	NCU06552
Alg3	NCU06552
Ogt	NCU01315
Ogt	NCU01315
Kdsr	NCU00302
Kdsr	NCU06716
Kdsr	NCU00148
March6	NCU07516
Stub1	NCU10270
Rpl4	NCU03757
Rps23	NCU01552
Psmd7	NCU01547
Plrg1	NCU02966
Plrg1	NCU02966
Plrg1	NCU02966
Polr2i	NCU08553
Polr2i	NCU08553
Polr2i	NCU08553
Dhcr24	NCU07072
Cnot9	NCU07071
Sec62	NCU06333
Rbbp5	NCU02104
Rbbp5	NCU02104
Rbbp5	NCU02104
Rbbp5	NCU02104
Rbbp5	NCU02104
Rbbp5	NCU02104
Trmt11	NCU04407
Ercc5	NCU07498
Aifm2	NCU06061
Aifm2	NCU12058
Aifm2	NCU06061
Aifm2	NCU12058
Aifm2	NCU06061
Aifm2	NCU12058
Aifm2	NCU06061
Aifm2	NCU12058
Atm	NCU00274
Atm	NCU00274
Atm	NCU00274
Sptlc2	NCU00447
Sptlc3	NCU00447
Sptlc3	NCU00447
Sacm1l	NCU00896
Lgsn	NCU04264
Lgsn	NCU02479
Mrpl17	NCU01023
Mrpl17	NCU01023
Smc1a	NCU01323
Smc1b	NCU01323
Setd6	NCU09827
Setd6	NCU09827
Setd6	NCU09827
Trmt5	NCU09311
Trmt5	NCU09311
Trmt5	NCU09311
Adss	NCU09789
Adssl1	NCU09789
Adssl1	NCU09789
Rps13	NCU03038
Rps13	NCU03038
Tubg1	NCU03954
Tubg2	NCU03954
Pms2	NCU08020
Pms2	NCU08020
Atp6v1f	NCU04387
Atp6v1f	NCU04387
Atp6v1f	NCU04387
Tufm	NCU03737
Tufm	NCU03737
Spata20	NCU09980
Lars2	NCU03814
Fdx1l	NCU07794
Gm49373	NCU07794
Rbm19	NCU02611
Rbm19	NCU02611
Coq2	NCU01553
Coq2	NCU01553
Psmd6	NCU03972
Psmd6	NCU03972
Grpel2	NCU01516
Grpel1	NCU01516
Dars	NCU07082
Dars	NCU00915
Stoml2	NCU05633
Stoml2	NCU05633
Stoml2	NCU05633
Stoml2	NCU05633
Fggy	NCU01701
Mrpl21	NCU00977
Mrpl21	NCU00977
Rps6	NCU08502
Dbr1	NCU03409
Dbr1	NCU03409
Dbr1	NCU03409
Dbr1	NCU03409
Dbr1	NCU03409
Dbr1	NCU03409
Dph5	NCU07266
